LABNR,C14AGE,C14STD,C13,METHOD,MATERIAL,COUNTRY,SITE,FEATURE,FEATURE_DESC,DEPTH,LAT,LONG,PHASE,LITHICS,POTTERY,IRON,FRUIT,ZOO,CLASS,REMARK,SOURCE
Poz-74815,2040,60,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 12/1/1-25,Pit,0.635,-0.035,18.186,EIA,-,Imbonga,-,Pg,-,Ia,,Neumann et al. 2022 Tab. 1 & 2
Poz-74816,2180,50,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 12/1/1-27,Pit,0.755,-0.035,18.186,EIA,-,Imbonga,-,Pg,-,Ia,,Neumann et al. 2022 Tab. 1 & 2
Poz-74817,1960,40,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/1/6-64,Pit,0.735,-0.035,18.186,EIA,-,(Imbonga); (Bokuma),-,Pg,-,Ic,,Neumann et al. 2022 Tab. 1 & 2
Poz-74880,115,30,-,AMS,Charcoal,COD,Iyonda,IYO 15/1/3-9,Pit,0.33,-0.035,18.186,LIA,-,Botendo,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74881,2155,30,-,AMS,Charcoal_endocarp_canarium,COD,Iyonda,IYO 15/1/4-35,Pit,0.465,-0.035,18.186,EIA,-,Imbonga; (Bokuma),-,-,-,Ic,,Neumann et al. 2022 Tab. 1
Poz-74883,1445,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/1/4-35,Pit,0.465,-0.035,18.186,EIA,-,(Imbonga); Bokuma,-,-,-,Ic,,Neumann et al. 2022 Tab. 1
Poz-74884,2275,30,-,AMS,Charcoal,COD,Iyonda,IYO 15/1/6-59,Pit,0.62,-0.035,18.186,EIA,-,Imbonga; (Bokuma),-,Pg,-,Ic,,Neumann et al. 2022 Tab. 1 & 2
Poz-74885,2290,30,-,AMS,Charcoal_seed_vigna,COD,Iyonda,IYO 15/1/7-18,Pit,0.7,-0.035,18.186,EIA,-,Imbonga,-,Pg,-,Ia,,Neumann et al. 2022 Tab. 1 & 2
Poz-74886,2195,30,-,AMS,Charcoal_seed_vigna,COD,Iyonda,IYO 15/1/7-26,Pit,0.685,-0.035,18.186,EIA,-,Imbonga,-,Pg,-,Ia,,Neumann et al. 2022 Tab. 1 & 2
Poz-74887,2230,30,-,AMS,Charcoal,COD,Iyonda,IYO 15/1/8-25,Pit,1.195,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74888,2170,30,-,AMS,Charcoal,COD,Iyonda,IYO 15/1/8-25,Pit,1.195,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74889,2140,30,-,AMS,Charcoal_endocarp_canarium,COD,Iyonda,IYO 15/1/9-38,Pit,0.89,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74890,2120,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/1/9-38,Pit,0.89,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74893,1475,30,-,AMS,Charcoal,COD,Iyonda,IYO 15/1/13-25,Pit,0.975,-0.035,18.186,EIA,-,Bokuma,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74894,1395,30,-,AMS,Charcoal,COD,Iyonda,IYO 15/1/13-25,Pit,0.975,-0.035,18.186,EIA,-,Bokuma,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74895,2080,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/1/14-5,Pit,0.69,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74896,2100,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/1/14-5,Pit,0.69,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74897,2220,30,-,AMS,Charcoal,COD,Iyonda,IYO 15/1/15-9,Pit,1.0,-0.035,18.186,EIA,-,Imbonga; (indet),-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74898,2235,30,-,AMS,Charcoal_uapaca,COD,Iyonda,IYO 15/1/15-9,Pit,1.0,-0.035,18.186,EIA,-,Imbonga; (indet),-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74899,2200,30,-,AMS,Charcoal_endocarp,COD,Iyonda,IYO 15/2/4-125,Pit,1.18,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74918,2180,30,-,AMS,Charcoal_endocarp,COD,Iyonda,IYO 15/2/4-184,Pit,2.035,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74919,2185,30,-,AMS,Charcoal,COD,Iyonda,IYO 15/2/4-269,Pit,2.83,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-74979,2210,30,-,AMS,Charcoal_endocarp,COD,Iyonda,IYO 15/2/4-245,Pit,2.565,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-75080,40,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/1/3-9,Pit,0.33,-0.035,18.186,LIA,-,Botendo,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-76918,540,30,,,Charcoal_wood,COD,Kazu 6,T01 S,Furnace,0.35,-5.523,13.731,,-,indet,slag,,-,Ib,Po: indet Kongo style,"Clist 2018: 237 Tab. 18.1, 254 Tab. 19.2"
Poz-76919,610,30,,,Charcoal_wood,COD,Kazu 6,T03 S,Furnace,0.5,-5.523,13.731,,-,indet,slag,,-,Ib,Po: indet Kongo style,"Clist 2018: 237 Tab. 18.1, 254 Tab. 19.2"
Poz-76920,1750,30,,,Charcoal_endocarp_canarium,COD,Kindu,T09 C4,Layer,0.25,-4.951,13.613,,-,Kay Ladio,tuyère; slag; object,Cs,,Ia,,"Clist 2018: 237 Tab. 18.1, 239 Tab. 18.3; Clist et al. 2019: 15"
Poz-76921,1810,30,,,Charcoal_endocarp_canarium,COD,Kindu,T09 C4,Pit,0.55,-4.951,13.613,,-,Kay Ladio,tuyère; slag; object,Cs; Eg,,Ia,,"Clist 2018: 237 Tab. 18.1, 239 Tab. 18.3; Clist et al. 2019: 15"
Poz-79288,645,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/19/1-24,Pit,0.45,-0.035,18.186,LIA,-,-,-,-,-,Id,,Neumann et al. 2022 Tab. 1
Poz-79289,150,30,-,AMS,Charcoal,COD,Iyonda,IYO 15/19/6-46,Pit,0.425,-0.035,18.186,LIA,-,Ikenge,-,-,-,Id,,Neumann et al. 2022 Tab. 1
Poz-79290,120,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/19-43,Layer,0.12,-0.035,18.186,LIA,-,mixed,-,-,-,IIa,,Neumann et al. 2022 Tab. 1
Poz-79291,2165,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/42/4-27,Pit,0.63,-0.035,18.186,EIA,-,(Bokuma); (Imbonga),-,-,-,IIa,,Neumann et al. 2022 Tab. 1
Poz-79295,490,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/63/3-32,Pit,0.5,-0.035,18.186,LIA,-,Nkile,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-79296,495,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/63/3-64,Pit,0.375,-0.035,18.186,LIA,-,Nkile,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-79297,545,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/63/4-47,Pit,0.435,-0.035,18.186,LIA,-,Bondongo; Nkile,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-79298,535,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/63/5-67,Pit,0.31,-0.035,18.186,LIA,-,(Imbonga),-,-,-,IIa,,Neumann et al. 2022 Tab. 1
Poz-79299,535,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/64/2-3,Pit,0.25,-0.035,18.186,LIA,-,Nkile,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-79300,500,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/64/2-7,Pit,0.225,-0.035,18.186,LIA,-,Nkile,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-79301,115,30,-,AMS,Charcoal_endocarp_elaeis,COD,Iyonda,IYO 15/65-3,Pit,0.195,-0.035,18.186,LIA,-,Botendo,-,-,-,Ia,Pit?,Neumann et al. 2022 Tab. 1
Poz-79304,2325,35,-,AMS,Charcoal_seed_Pennisetum,COD,Iyonda,IYO 15/1/6-73,Pit,0.995,-0.035,18.186,EIA,-,Imbonga; (Bokuma),-,Pg,-,Ia,Pit?,Neumann et al. 2022 Tab. 1 & 2
Poz-79306,290,30,-,AMS,indet,COD,Mbandaka,MBA 11/1-46,Colluvium,0.05,0.06,18.256,LIA,-,indet,-,-,-,IIa,,Neumann et al. 2022 Tab. 1
Poz-79307,2100,30,-,AMS,indet,COD,Iyonda,MBA 11/1-46,Pit,0.635,-0.035,18.186,EIA,-,Imbonga,-,-,-,Ia,,Neumann et al. 2022 Tab. 1
Poz-80062,1010,30,,,-,CMR,Lom Pangar,LP/27,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80063,2145,30,,,-,CMR,Lom Pangar,LP/S/56,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80065,2225,30,,,-,CMR,Lom Pangar,LP/S/56,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80066,2200,30,,,-,CMR,Lom Pangar,LP/S/56,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80067,2215,30,,,-,CMR,Lom Pangar,LP/S/56,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80068,2100,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80069,2110,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80070,2075,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80071,2045,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80072,2095,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80073,2115,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80075,405,30,,,-,CMR,Lom Pangar,LP/S/72,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80076,560,30,,,-,CMR,Lom Pangar,LP/S/72,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80198,2115,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-80290,385,30,,,Charcoal_wood,COD,Kindoki,T78 A'2,Pit,0.87,-5.07,15.01,,-,Kongo C/Group III,-,,-,Ia,,Clist 2018: 237 Tab. 18.1; Clist et al. 2018: 261
Poz-80291,645,30,,,Charcoal_wood,COD,Kazu 4,T04 A1,Layer,0.15,-5.517,13.732,,-,indet,-,,-,Ib,Po: indet Kongo style,"Clist 2018: 237 Tab. 18.1, 254 Tab. 19.2"
Poz-80292,725,30,,,Charcoal_wood,COD,Kindu,T08 A1,Layer,0.25,-4.951,13.613,,-,(Kay Ladio),tuyère; slag; object,,-,Ib,Po: indet Kongo style,"Clist 2018: 237 Tab. 18.1, 239 Tab. 18.3, 254 Tab. 19.2; Clist et al. 2019: 11"
Poz-80293,1700,30,,,Charcoal_endocarp_elaeis,COD,Bu 3,T01 B1,Layer,0.15,-5.449,13.784,,-,Kay Ladio,object,Eg,,Ia,,"Clist 2018: 237 Tab. 18.1, 239 Tab. 18.3; Clist et al. 2019: 15"
Poz-80294,310,30,,,Charcoal_wood,COD,Ngongo Mbata,T19 A1,Pit,0.9,-5.781,15.117,,-,Kongo B/Group V; Kongo C/Group III,-,,-,Ia,,Clist 2018: 238 Tab. 18.1; Clist et al. 2018: 261
Poz-80296,205,30,,,Charcoal_wood,COD,Ngongo Mbata,T62 B1,Pit,0.9,-5.781,15.117,,-,indet,-,,-,Ib,,Clist 2018: 238 Tab. 18.1
Poz-80297,8910,50,,,Charcoal_wood,COD,Ngongo Mbata,T44 A'1,Layer,1.35,-5.781,15.117,,indet,-,-,,-,Ic,,Clist 2018: 238 Tab. 18.1
Poz-84609,1680,30,,,Charcoal_endocarp_elaeis,COD,Mateba Island,,,,-5.897,12.85,,-,,-,-,,Ic,,Clist et al. 2023: Tab. 1
Poz-84657,1540,30,,,Charcoal_endocarp_elaeis,COD,Mateba Island,,,,-5.897,12.85,,-,,-,-,,Ic,,Clist et al. 2023: Tab. 1
Poz-84660,960,30,,,-,COG,Kilodia,KDI-15/1,Furnace,,-4.292,14.361,,-,indet,-,-,,Ib,,Nikis 2018: II 35
Poz-84661,385,30,,,-,COG,Ntominsié,NTM-15,-,,-4.295,14.335,,-,Moubiri,-,-,,Ia,,Nikis 2018: II 35
Poz-84662,195,30,,,-,COG,Travers-Blanc,TRB-15,Furnace,,-4.281,14.345,,-,indet,-,-,,Ib,,Nikis 2018: II 35
Poz-90328,200,30,,,-,CMR,Lom Pangar,LP/31,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-90329,145,30,,,-,CMR,Lom Pangar,LP/62M,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-90330,8740,50,,,-,CMR,Lom Pangar,LP/55C,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-90331,280,30,,,-,CMR,Lom Pangar,LP/27,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-90332,165,30,,,-,CMR,Lom Pangar,LP/S/56,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91903,260,30,,,-,CMR,Lom Pangar,LP/31,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91905,145,30,,,-,CMR,Lom Pangar,LP/62M,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91906,255,30,,,-,CMR,Lom Pangar,LP/77,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91907,145,30,,,-,CMR,Lom Pangar,LP/60C,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91908,8290,50,,,-,CMR,Lom Pangar,LP/55C,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91909,2085,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91910,80,30,,,-,CMR,Lom Pangar,LP/77,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91911,250,30,,,-,CMR,Lom Pangar,LP/27,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91914,2045,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91915,2045,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91977,2105,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91978,220,30,,,-,CMR,Lom Pangar,LP/27,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91979,180,30,,,-,CMR,Lom Pangar,LP/S/56,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-91980,2110,30,,,-,CMR,Lom Pangar,LP/S/71,-,,5.38,13.5,,,,,,,Ic,,Clist et al. 2023
Poz-93614,565,30,-,AMS,charcoal,COD,Bolondo,BLD 1.02,Pollencore,0.96,-0.306,21.253,LIA,-,-,-,-,-,IIb,,Neumann et al. 2022 Tab. 1
Poz-98058,334,30,-,AMS,Charcoal_seed_Pennisetum,COD,Bolondo,BLD 16/5-61,Layer,0.885,-0.306,21.253,LIA,-,Bolondo,-,Pg,-,Ia,,Neumann et al. 2022 Tab. 1 & 2
Poz-98264,460,30,-,AMS,Bone_animal,COD,Bolondo,BLD 16/5-35,Layer,1.165,-0.306,21.253,LIA,-,Bolondo; Wema,-,-,Capra hircus,Ia,,Neumann et al. 2022 Tab. 1
Poz-98311,365,30,-,AMS,Charcoal_seed_Pennisetum,COD,Bolondo,BLD 16/5-59,Layer,0.805,-0.306,21.253,LIA,-,Bolondo,-,Pg,-,Ia,,Neumann et al. 2022 Tab. 1 & 2
Poz-116967,700,30,,,Bone,COG,Iroungou,Level 0,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Poz-116991,450,30,,,Bone,COG,Iroungou,Level 0,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Poz-116992,590,30,,,Bone,COG,Iroungou,Level 0,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Poz-116993,605,30,,,Bone,COG,Iroungou,Level 0,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Poz-116994,530,30,,,Bone,COG,Iroungou,Level 1,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Poz-116995,550,30,,,Bone,COG,Iroungou,Level 1,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Poz-116996,590,30,,,Bone,COG,Iroungou,Level 1,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Poz-116997,580,30,,,Bone,COG,Iroungou,Level 2,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Poz-117038,670,30,,,Bone,COG,Iroungou,Level 2,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Poz-117039,585,30,,,Bone,COG,Iroungou,Level 0,Layer,,-2.043,11.199,,,,,,,Ic,,Vilotte et al. 2021: 4 Fig. 3
Pta-212,1810,50,,,-,AGO,Benfica,-,-,-,-8.958,13.191,-,(indet),indet,-,-,,Ib,,Vogel/Marais 1971: 389; van Noten 1982; de Maret 1990: 450 Tab. 1
Pta-238,7840,80,,,-,AGO,Caninguiri,-,Rockshelter,0.925,-11.95,16.467,LSA,Wilton,-,-,-,,Ib,,Vogel/Marais 1971: 389; van Noten 1982
Pta-239,9670,90,,,-,AGO,Caninguiri,-,Rockshelter,1.78,-11.95,16.467,LSA,Wilton,-,-,-,,Ib,,Vogel/Marais 1971: 389; van Noten 1982
Pta-240,10410,90,,,-,AGO,Caninguiri,-,Rockshelter,2.08,-11.95,16.467,LSA,Wilton,-,-,-,,Ib,,Vogel/Marais 1971: 389; van Noten 1982
Pta-765,2620,60,,,-,AGO,Tchitundo-Hulo,,Rockshelter,0.265,-15.933,12.883,LSA,Wilton,-,-,-,,Ib,,Vogel/Visser 1981: 65
Pta-769,2620,50,,,-,AGO,Galanga,,,0.7,-12.067,15.15,LSA,indet,-,-,-,,Ib,,Vogel/Visser 1981: 65
Pta-772,4140,70,,,-,AGO,Galanga,,,1.1,-12.067,15.15,LSA,indet,-,-,-,,Ib,,Vogel/Visser 1981: 65
Pta-1025,1760,60,,,Shell,AGO,Benfica,-,-,-,-8.958,13.191,-,,indet,-,-,,Ib,"2160BP-400yrs seawater age (Vogel/Visser 1981: 66)",Vogel/Visser 1981: 66
Pta-1026,600,70,,,Shell,AGO,Benfica,-,-,-,-8.958,13.191,-,(indet),indet,-,-,,Ib,"1000BP-400yrs seawater age (Vogel/Visser 1981: 66)",Vogel/Visser 1981: 66
Pta-1399,130,40,,,charcoal,AGO,Berorue,10/75,-,-,-16.75,12.33,-,,,-,-,,Ic,,Vogel/Visser 1981: 65
Pta-9273,1940,35,,,-,CMR,Ndéba (Somié),-,-,,6.283,11.264,,-,-,-,-,,Ic,,de Saulieu et al. 2015; Garcin et al. 2018
RICH-26741,1525,26,-21.8,AMS,Charcoal_endocarp_elaeis,COD,Muanda 6,-,-,,-5.889,12.298,,-,Muanda,-,-,,Ia,,Clist et al. 2023: Tab. 1
RICH-26746,1605,26,-19.9,AMS,Charcoal_endocarp_elaeis,COD,Muanda 6,-,-,,-5.889,12.298,,-,Muanda,-,-,,Ia,,Clist et al. 2023: Tab. 1
RICH-26752,1262,25,-25.9,AMS,Charcoal,COD,Muanda 13,-,-,,-5.969,12.445,,-,Muanda,-,-,,Ia,,Clist et al. 2023: Tab. 1
RICH-26653,12329,41,-27.4,AMS,Charcoal_wood,COD,Mukila,MUK 2018/1030/10,Layer,3.2,-5.0156,16.9862,,indet,-,-,Cs,,Ia,,Jungnickel et al. 2024
RICH-26654,3347,25,-28.14,AMS,Charcoal_wood,COD,Mukila,MUK 2018/1030/10,Layer,1.6,-5.0156,16.9862,,indet,-,-,Cs,,Ia,,Jungnickel et al. 2024
RICH-26655,587,22,-26.98,AMS,Charcoal_endocarp_elaeis,COD,Mukila,MUK 2018/1030/10,Layer,0.6,-5.0156,16.9862,LIA,-,indet,-,Eg,,Ia,,Jungnickel et al. 2024
RICH-26656,1992,23,-29.46,AMS,Charcoal_endocarp_elaeis,COD,Mukila,MUK 2018/1030/10,Layer,0.8,-5.0156,16.9862,,-,-,-,Eg,,Ia,,Jungnickel et al. 2024
RICH-26657,4501,26,-26.69,AMS,Charcoal_wood,COD,Mukila,MUK 2018/1030/10,Layer,1.8,-5.0156,16.9862,,indet,-,-,-,,Ia,,Jungnickel et al. 2024
RICH-26658,367,22,-25.48,AMS,Charcoal_endocarp_elaeis,COD,Mukila,MUK 2018/1030/10,Layer,0.6,-5.0156,16.9862,LIA,-,indet,-,Eg,,Ia,,Jungnickel et al. 2024
RICH-27374,10098,33,-26.77,AMS,Charcoal_wood,COD,Mukila,MUK 2018/1030/10,Layer,3,-5.0156,16.9862,,indet,-,-,-,,Ia,,Jungnickel et al. 2024
RICH-27379,12268,37,-24.95,AMS,Charcoal_wood,COD,Mukila,MUK 2018/1030/10,Layer,3.6,-5.0156,16.9862,,indet,-,-,-,,Ia,,Jungnickel et al. 2024
RICH-27380,2176,25,-23.83,AMS,Charcoal_wood,COD,Mukila,MUK 2018/1030/10,Layer,1,-5.0156,16.9862,,-,-,-,Cs,,Ia,,Jungnickel et al. 2024
RICH-27381,3430,26,-22.91,AMS,Charcoal_wood,COD,Mukila,MUK 2018/1030/10,Layer,0.8,-5.0156,16.9862,,indet,-,-,Eg,,Ia,,Jungnickel et al. 2024
RICH-27410,3311,26,-23.01,AMS,Charcoal_wood,COD,Mukila,MUK 2018/1030/10,Layer,1.2,-5.0156,16.9862,,indet,-,-,Cs,,Ia,,Jungnickel et al. 2024
RICH-27763,1194,26,-,AMS,Charcoal_wood,COD,Okwon,Tr05,Layer,0.9,-4.997,19.601,,-,(indet),-,-,,Ib,,Coutros et al. 2024: 6 Tab. 1
RICH-27764,1903,25,-,AMS,Charcoal_wood,COD,Okwon,Tr16,Layer,0.65,-4.997,19.601,,-,indet,slag,-,,Ib,,Coutros et al. 2024: 6 Tab. 1
RICH-27765,1977,26,-,AMS,Charcoal_wood,COD,Okwon,Tr11,Layer,0.7,-4.997,19.601,,(indet),indet,slag,-,,Ib,,Coutros et al. 2024: 6 Tab. 1
RICH-27766,2019,25,-,AMS,Charcoal_wood,COD,Okwon,Tr12,Layer,0.75,-4.997,19.601,,-,indet,slag,-,,Ib,,Coutros et al. 2024: 6 Tab. 1
RICH-27767,2052,26,-,AMS,Charcoal_wood,COD,Nkar,Tr41,Layer,0.95,-4.988,19.594,,(indet),indet,-,-,,Ib,,Coutros et al. 2024: 6 Tab. 1
RICH-27768,1938,25,-,AMS,Charcoal_wood,COD,Nkar,Tr47,Layer,0.9,-4.988,19.594,,-,indet,-,-,,Ib,,Coutros et al. 2024: 6 Tab. 1
RICH-27769,2103,25,-,AMS,Charcoal_wood,COD,Nkar,Tr42,Layer,1.1,-4.988,19.594,,(indet),indet,slag,-,,Ib,,Coutros et al. 2024: 6 Tab. 1
RICH-30594,4581,34,-21.3,AMS,Charcoal_wood,COD,Mukila,MUK1952/F-J,Layer,1.44,-5.0156,16.9862,,indet,-,-,,,Ia,,Jungnickel et al. 2024
RICH-30595,32724,339,-24.8,AMS,Charcoal_wood,COD,Mukila,MUK1952/M,Layer,4.45,-5.0156,16.9862,,indet,-,-,,,Ia,,Jungnickel et al. 2024
RICH-30596,10103,59,-24.8,AMS,Charcoal_wood,COD,Mukila,MUK 2018/1030/10,Layer,2.4,-5.0156,16.9862,,indet,-,-,,,Ia,,Jungnickel et al. 2024
RICH-30864,1850,24,-26.6,AMS,Foodcrust,COG,Pikunda,PIK 87/1,,1.82,0.55,16.636,,,Pikunda-Munda,,,,Ia,,Seidensticker 2024: Tab. 2
RICH-30865,192,22,-26.2,AMS,Foodcrust,COG,Munda,MUN 87/1-0-2,,0.65,1.163,17.357,,,Ebambe,,,,Ia,,Seidensticker 2024: Tab. 2
RICH-30866,328,22,-26.1,AMS,Foodcrust,COG,Munda,MUN 87/1-0-2,,0.3,1.163,17.357,,,Ebambe,,,,Ia,,Seidensticker 2024: Tab. 2
RICH-30867,841,24,-25.7,AMS,Foodcrust,COG,Ngombe,NGO 87/102,,0.3,0.37,16.99,,,Ngombe,,,,Ia,,Seidensticker 2024: Tab. 2
RICH-33107,413,24,,AMS,Soot,COD,Mukila,MUK 52 II/J/66 (RMCA InvNo 62064),,0.66,-5.0156,16.9862,,,indet,,,,Ia,,Jungnickel et al. 2024
RICH-33715,37203,653,,AMS,Charcoal,COD,Mukila,MUK 2018/1030/13,,6.6,-5.0156,16.9862,,,,,,,Ia,,Jungnickel et al. 2024
SacA-10886,5125,30,,AMS,Sediment,CMR,Mbi Crater,Pollencore,-,2.995,6.089,10.349,-,-,-,-,-,,IIb,,Lézine et al. 2023: 69 Tab. 1
SacA-10887,8015,30,,AMS,Sediment,CMR,Mbi Crater,Pollencore,-,3.995,6.089,10.349,-,-,-,-,-,,IIb,,Lézine et al. 2023: 69 Tab. 1
SacA-10888,8915,45,,AMS,Sediment,CMR,Mbi Crater,Pollencore,-,4.495,6.089,10.349,-,-,-,-,-,,IIb,,Lézine et al. 2023: 69 Tab. 1
SacA-10889,9485,40,,AMS,Sediment,CMR,Mbi Crater,Pollencore,-,4.995,6.089,10.349,-,-,-,-,-,,IIb,,Lézine et al. 2023: 69 Tab. 1
SacA-10890,9895,40,,AMS,Sediment,CMR,Mbi Crater,Pollencore,-,5.495,6.089,10.349,-,-,-,-,-,,IIb,,Lézine et al. 2023: 69 Tab. 1
SacA-10891,11800,45,,AMS,Sediment,CMR,Mbi Crater,Pollencore,-,6.495,6.089,10.349,-,-,-,-,-,,IIb,,Lézine et al. 2023: 69 Tab. 1
SacA-10892,12605,45,,AMS,Sediment,CMR,Mbi Crater,Pollencore,-,6.995,6.089,10.349,-,-,-,-,-,,IIb,,Lézine et al. 2023: 69 Tab. 1
